enterprise_name,legal_representative,contact_number,province,city,address,email,unified_social_credit_code,organization_code
广西环江下金煤业有限责任公司,赵伊孙,0778-8676306；0778-8676106,广西,河池市,环江县驯乐乡,372419798@qq.com,914512267537434662,75374346-6
广西环江红山朝阳煤业有限公司朝阳矿,覃都练,0778-8670116；0778-8670319,广西,河池市,广西环江县驯乐乡,chaoyanghmeiye@163.com,91451200MA5KQ9GE7N,MA5KQ9GE-7
抚顺泰和煤炭开发有限公司,刘广春,024-58568598；024-52568746,辽宁,抚顺市,东洲区浑河南路东段,243620402@qq.com,91210400719656238U,71965623-8
上海新晃空调设备股份有限公司,桑野高彰（TAKAAKI KUWANO）,021-67619090；021-67609048；021-67619048；021-55888313；021-55889191,上海,上海市,上海市松江区泗泾镇三祥路518号,sinko@sinko.com.cn,91310000607213627P,60721362-7
上海松下微波炉有限公司,翁峻青,021-20809388；021-20809227；021-50800705；021-50802356,上海,上海市,中国(上海)自由贸易试验区龙东大道888号、898号,zhuangchen@simmc.panasonic.com.cn,913101156072621707,60726217-0
东莞天籁之音电声制品有限公司,罗淑华,0769-81715301；0769-81715215；0769-85033503-2888,广东,东莞市,东莞市厚街镇新兴路,645412603@qq.com,91441900770974661D,77097466-1
东莞市三赛电器有限公司,吴仁新,—,广东,东莞市,广东省东莞市企石镇上洞一横东路102号,977583227@qq.com,914419005921055937,59210559-3
东莞市裕隆电器有限公司,袁应波,0769-86416228；0769-81863638,广东,东莞市,东莞市茶山镇超朗工业区,343598604@qq.com,91441900677090490D,67709049-0
中山古奇诺智能厨房有限公司,郑国鸿,0760-89827877；0760-89823877,广东,中山市,中山市小榄镇竹源创业路58号(物业三区83号)7号楼,153389995@qq.com,914420005958660568,59586605-6
中山市中田厨房设备有限公司,朱永,0760-23506999,广东,中山市,中山市黄圃镇广兴路26号4幢首层之二,1376187682@qq.com,914420006981662044,69816620-4
中山市安心生活电器有限公司,蔡爱文,0760-89936570；0760-89936553,广东,中山市,中山市三角镇金煌路1号-B栋,2298581129@qq.com,914420007962118063,79621180-6
中山市邦振电器有限公司,郭翠红,0760-23453627；0760-23453628；0760-23453626,广东,中山市,中山市阜沙镇阜沙工业园,2292743977@qq.com,914420006698193768,66981937-6
中山格智美电器有限公司,吴永红,0760-88508371；0760-88508372,广东,中山市,中山市东升镇葵兴大道兆兴街2号3-4楼,,91442000091757438E,09175743-8
中山鹘鹰电器有限公司,潘琦,—,广东,中山市,中山市坦洲镇曙光路6号一楼之一,,91442000315079710T,31507971-0
内蒙古达兴利电器有限公司,刘亚强,—,内蒙古,呼和浩特市,内蒙古自治区呼和浩特市回民区光明街7号景泰花园小区C1号楼6层6025号,,91150103MA0PTP5K1G,MA0PTP5K-1
北京京东方视讯科技有限公司,程刚,010-57991716；010-57991719；010-57991841；010-57675225；010-57991828,北京,北京市,北京市北京经济技术开发区经海一路118号3幢,xuanli@boe.com,91110302694956807N,69495680-7
北京市新丽厨房设备有限公司,霍学明,010-65419202；400-7008526；010-65418029；010-65417028,北京,北京市,北京市朝阳区楼梓庄乡马各庄村,1819537811@qq.com,911101051017668144,10176681-4
华夏易能（南京）新能源有限公司,构小莹,025-66084566；025-66084594；025-66084547,江苏,南京市,南京经济技术开发区疏港路1号龙潭物流基地A-29号,njyn@cneisun.com,913201925715916258,57159162-5
南京百代星桥家具有限公司,邓细文,—,江苏,南京市,南京市江宁滨江经济开发区翔凤路18号,,91320111067092747G,06709274-7
合肥美的暖通设备有限公司,田明力,0551-62723501,安徽,合肥市,安徽省合肥市高新区柏堰科技园创新大道88号,chenzh2@midea.com.cn,91340100563410046X,56341004-6
四川长虹电器股份有限公司,赵勇,0816-2417949,四川,绵阳市,绵阳市高新区绵兴东路35号,600839@changhong.com,91510700205412308D,20541230-8
坤德（吴江）电子零件有限公司,郭文政,0512-63402870,江苏,苏州市,江苏省吴江市同里镇同兴村(科技产业园碧莲路299号),52296463@qq.com,91320509752741549N,75274154-9
大金空调（苏州）有限公司,SHIGENOBU IZUMI（泉茂伸）,0512-67629998,江苏,苏州市,苏州工业园区中新大道东578号,liu.ruru@daikin.net.cn,91320594586672794Y,58667279-4
天津奥克斯电气有限公司,冷泠,022-82195060；022-82199101；022-82199105,天津,天津市,天津市武清开发区福源道77号,lijing2@auxgroup.com,91120222671497820K,67149782-0
宁波奥云德电器有限公司,陈云,0574-63322924；0574-63322925；0574-63320217,浙江,宁波市,浙江省慈溪市周巷镇工业园区,wangshanyun@nbautowin.com,91330200730178468C,73017846-8
宁波市银月电器有限公司,陈银良,0574-62461058,浙江,宁波市,余姚市马渚镇渚北东路63号,nbyydq@chinasunking.com,913302817048760862,70487608-6
宁波来特燃气具有限公司,李雪波,0574-88457777,浙江,宁波市,浙江省宁波市鄞州区姜山镇仪门村,service@laite.com,91330212713310519P,71331051-9
宁波科帅电器实业有限公司,孙文华,0574-63265999,浙江,宁波市,浙江省慈溪市横河镇龙泉村梅川西路152号(“一照多址”),KESHUAI999@126.COM,913302821448191548,14481915-4
宁波飞时达电器有限公司,李雄江,0574-62056799；0574-62056666,浙江,宁波市,浙江省余姚市临山镇临山村,feishida5@nbfeishida.com,91330281688011700M,68801170-0
嵊州市同心电器有限公司,魏炜,0575-83051059；0575-83051090；0575-3051090,浙江,绍兴市,嵊州市黄泽镇镇西路56号,,91330683609684019D,60968401-9
巨力新能源股份有限公司,黄东申,0312-5851018；0312-8608092；0312-8608333；0312-8608896,河北,保定市,保定市徐水区巨力路,juli@julisolar.com,911306006870157183,68701571-8
常州安冉电器有限公司,吴纪巍,—,江苏,常州市,常州市新北区春江镇省庄河东路66号,3325470644@qq.com,913204110586923884,05869238-8
常州安太电热电器有限公司,张成龙,0519-85212653,江苏,常州市,常州市新北区春江镇新华村新宇路,,913204117658953790,76589537-9
上海景峰制药有限公司,杨永超,021-66861001；021-66861001-107；,上海,上海市,上海市宝山区罗新路50号,zhangjie@jfzhiyao.com,91310113133492838P,13349283-8
上海生物制品研究所有限责任公司,李秀玲,021-22132888；021-67130012；021-62803189-1103,上海,上海市,上海市长宁区延安西路1262号,suoban.sh@sinopharm.com,91310105132708043G,13270804-3
亚宝药业集团股份有限公司,任武贤,010-57809900；0359-3388114；0359-3388215；010-57809939；,山西,运城市,山西省运城市芮城县富民路43号,lina@yabaoyaoye.com,91140000701108049W,70110804-9
佛山市营和中药饮片有限公司,叶有争,—,广东,佛山市,佛山市南海区大沥镇盐步横江岐洲村工业大街11号,,91440605MA52TF7L3Q,MA52TF7L-3
北京东升制药有限公司,刘书昌,010-69957118；010-69962618,北京,北京市,北京市平谷区兴谷开发区二号区,dszhiyao@1630.com,911101171029277203,10292772-0
北京同仁堂股份有限公司,高振坤,010-67179817,北京,北京市,北京市大兴区中关村科技园区大兴生物医药产业基地天贵大街33号,gfppgl@tongrentang.com; gfbgs@tongrentang.com,911100006336462669,63364626-6
北京和盛堂药业有限公司,徐立辉,010-50951056；010-80118575；010-80118716,北京,北京市,北京市顺义区北小营镇礼府街9号2幢,787900907@qq.com,91110114696301310R,69630131-0
北京市兽医生物药品厂,于凤林,010-61747898,北京,北京市,北京市昌平区北七家镇东三旗村552号,liu.aimin@hd-bio.com.cn,91110114634318993Y,63431899-3
华兰生物工程股份有限公司,安康,0373-3559989,河南,新乡市,新乡市华兰大道甲1号,gfcwb@hualan.com,91410000614914114G,61491411-4
参天制药（中国）有限公司,SUZUKI SATOSHI （铃木聪）,0512-62957500,江苏,苏州市,苏州工业园区汀兰巷169号,ruiwei.guo@santen.com; mengtingge@santen-china.cn,91320594778675877J,77867587-7
吉林省利华制药有限公司,刘毅,0431-81797291,吉林,长春市,长春高新区创新路333号,281497567@qq.com,91220101124011158P,12401115-8
哈药集团有限公司,张懿宸,0451-51961111,黑龙江,哈尔滨市,哈尔滨市利民开发区利民西四大街68号,20822869@qq.com; wyhzty2007@126.com,91230100127040288Q,12704028-8
四川省祥云中药饮片进出口有限公司,张秀,028-88653836；028-88616066,四川,成都市,成都市蒲江县鹤山镇工业大道上段10号附1号,zhangxiugz@126.com,91510131202602472G,20260247-2
四川科伦药业股份有限公司,刘革新,028-82988555；028-82860516；028-86692919；028-82860695；028-82860678,四川,成都市,成都市新都卫星城工业开发区南二路,lichen@kelun.com,9151010020260067X4,20260067-X
国药集团中联药业有限公司,蒋焘,027-81938981-8805；027-83528368,湖北,武汉市,武汉市东湖新技术开发区高新二路379号,gyzlzjb@126.com,91420100707189353P,70718935-3
天士力医药集团股份有限公司,闫凯境,022-26736999；022-26735302；022-23383158,天津,天津市,天津市北辰区普济河东道2号(天士力现代中药城),stock@tasly.com,9112000023944464XD,23944464-X
天津市石天药业有限责任公司,李进,022-83969822,天津,天津市,天津市西青区王稳庄镇建新村,libinglin5021@sina.com; office@shitian.com,91120111730377205N,73037720-5
天津红日药业股份有限公司,姚小青,022-59623160；022-59623142,天津,天津市,天津新技术产业园区武清开发区泉发路西,wj811204@163.com,9112000010409702XT,10409702-X
安徽美致诚药业有限公司,俞灵军,0566-5292789,安徽,池州市,安徽省池州市东至县香隅化工园区,wujuan4188@163.com,91341700674230793T,67423079-3
山东新华制药股份有限公司,张代铭,0533-2166666,山东,淄博市,淄博市高新技术产业开发区化工区,caold@aliyun.com,91370300164103727C,16410372-7
常州合全药业有限公司,李革（GE LI ）,—,江苏,常州市,常州市新北区玉龙北路589号,geng_qijun@wuxiapptec.com,91320000078269798E,07826979-8
广东腾骏药业股份有限公司,黄剑华,—,广东,中山市,中山市火炬开发区国家健康科技产业基地欧亚路8号,1078774823@qq.com; 1415077286@qq.com; dongmi@galloper.com.cn,91442000732175316B,73217531-6
康美药业股份有限公司,马兴田,0663-2917777；400-6600518；0663-2932466,广东,揭阳市,广东省普宁市流沙揭神路东侧,kangmeixg@kangmei.com.cn,91445200231131526C,23113152-6
康龙化成（天津）药物制备技术有限公司,BOLIANG LOU（楼柏良）,022-58803700,天津,天津市,天津经济技术开发区西区新业七街81号,lijuan.yang@pharmaron-bj.com; gli@pharmaron-bj.com,91120116675978429B,67597842-9
延安必康制药股份有限公司,谷晓嘉,029-88325152；0513-80865959；0513-84415093,陕西,延安市,陕西省延安市宝塔区新区创新创业小镇E区,zhongnan-829@163.com,913206007448277138,74482771-3
德阳新诺赛制药有限公司,张革,0838-5703009,四川,德阳市,四川省德阳市广汉市小汉镇,445377031@qq.com,91510600744693268X,74469326-8
日照巴洛特药业有限公司,刘加林,—,山东,日照市,山东省日照市经济开发区深圳路南(高雄路以北、新竹路以东),441705208@qq.com,91371100MA3MWQNB4W,MA3MWQNB-4
江苏为真生物医药技术股份有限公司,王弢,0512-89995680；0512-62956310,江苏,苏州市,苏州工业园区星湖街218号生物纳米园C4楼201、301室,zhaojinhua@microdiag.com,91320594679847274E,67984727-4
江苏恒瑞医药股份有限公司,周云曙,0518-81220000；0518-81220689；0518-81220012；0518-81221366,江苏,连云港市,连云港经济技术开发区黄河路38号,litianyu@hrs.com.cn,9132070070404786XB,70404786-X
江苏鼎昊医药科技有限公司,范强,—,江苏,无锡市,江阴市临港新城石庄扬子江大道西,958659323@qq.com,913202816954751243,69547512-4
云南中海渔业有限公司,肖正明,0871-67328138；0871-67328139；0871-67328088；0871-67328165,云南,昆明市,云南省昆明市官渡区六甲乡福保村592号,,915301113230909281,32309092-8
仙桃市张家垸养殖家庭农场,程蔚,0728-2852140,湖北,省直辖县级行政区划,仙桃市剅河镇双桥村六组,2852140@163.com,91429004MA497DU076,MA497DU0-7
何氏蹦蹦鱼（广州）生态渔业开发有限公司,何德,—,广东,广州市,广州市天河区元岗路310号自编3栋C401、C402单元(仅限办公),,91440101MA59THQJXL,MA59THQJ-X
卢氏县朱阳关刘家坡渔业养殖农民专业合作社,张建楼,—,河南,三门峡市,卢氏县朱阳关镇杜店村7组26号,498416410@qq.com,93411224MA44A9218M,MA44A921-8
台州广源渔业有限公司,郑友满,0576-88891117；0576-88821117,浙江,台州市,浙江省台州市椒江区下大陈西嘴头52-1号、52-5号,tzgyyy@sina.cn,91331002350204273P,35020427-3
四会市兴富水产养殖有限公司,邢晓剑,—,广东,肇庆市,四会市江谷镇新屋村三防路侧谭口经济合作社房屋001号,,91441284MA52UKBW81,MA52UKBW-8
宁波市鄞州区奥海远洋渔业有限公司,马建德,0574-88107872,浙江,宁波市,浙江省宁波市鄞州区蝶缘路258号2601-4室,416206866@qq.com,91330212MA2AEJXC66,MA2AEJXC-6
安徽长江渔歌渔业股份有限公司,胡光春,0553-6327240；0553-2521868,安徽,芜湖市,芜湖市鸠江区沈巷镇裕溪社区合裕路东侧现代渔业园区内,121085035@qq.com,91340200MA2N0MRH28,MA2N0MRH-2
宿迁市苏渔水产科技有限公司,王丽萍,—,江苏,宿迁市,宿迁市湖滨新区黄墩镇英庄村,无2963682909@qq.com,91321392330820423J,33082042-3
尤溪县闽湖休闲渔业有限公司,李丰,0591-87509790；0591-87502565,福建,三明市,福建省三明市尤溪县西城镇城西大道1号二层,349681055@qq.com,91350426MA2YQT7G8A,MA2YQT7G-8
峨边彝族自治县渔樵渡农业旅游开发有限公司,刘浩,0833-5122288,四川,乐山市,峨边县沙坪镇景阳路31号,792883567@qq.com,91511132MA63NTAL0R,MA63NTAL-0
广东大汇亚远洋渔业有限公司,李仕勤,—,广东,深圳市,深圳市福田区莲花街道狮岭社区景田路77号擎天华庭擎天阁、华庭阁擎天阁29F,122188281@qq.com,91440300MA5EQG477M,MA5EQG47-7
广东海祥渔业有限公司,李博韬,—,广东,广州市,广州市南沙区望江二街1号中惠璧珑湾自编11栋1712房(仅限办公用途),,91440101MA5ALT8A10,MA5ALT8A-1
广州宇顺渔业发展有限责任公司,李志明,—,广东,广州市,广州市番禺区石楼镇海滨大道20号(自主申报),13602748308@163.com,91440101MA5AM3WFXY,MA5AM3WF-X
广州锐沣渔业发展有限公司,池金泉,—,广东,广州市,广州市番禺区石楼镇沙北村20队“伍娣东间”(土名),672822469@qq.com,91440101MA5AQ9NJ32,MA5AQ9NJ-3
广西海蓝深海渔业有限公司,彭华,0771-3348366,广西,南宁市,南宁市青秀区竹溪路29号山水花都秀竹花园综合楼18层1802号房,1334475586@qq.com,914501003226107929,32261079-2
康乐县恒达渔业养殖农民专业合作社,晏宏博,—,甘肃,临夏回族自治州,甘肃省临夏州康乐县胭脂镇晏家村晏家34号,597232291@qq.com,93622922MA744AY840,MA744AY8-4
开封市祥符区杜良乡渔兴源水产养殖农民专业合作社,张利红,—,河南,开封市,开封市祥符区杜良乡三里寨村,13346773972@163.com,93410212MA448U3B2W,MA448U3B-2
扎赉特旗金福源水产养殖专业合作社,尹广全,—,内蒙古,兴安盟,内蒙古自治区兴安盟扎赉特旗巴彦高勒镇永合村永合屯,,93152223MA0Q8GL1X5,MA0Q8GL1-X
新疆天露南山渔业有限责任公司,贺健,0991-5942066,新疆,乌鲁木齐市,新疆乌鲁木齐市乌鲁木齐县南旅基地南旅东路765号一号楼210室,46558530@qq.com; 1161203866@qq.com,91650121MA781HW10Q,MA781HW1-0
洪湖市千湖渔歌水产养殖专业合作社,郑恒,0716-2636608,湖北,荆州市,洪湖市大沙湖管理区石家办事处和平新村3号,240162193@qq.com,93421083MA4CW9F77T,MA4CW9F7-7
